Object_Name	Object_Type
JAPAN Offshore 100m 851 42.0 143.125 130M WSc	Variable
JAPAN Offshore 100m 851 42.0 143.125 130M HHxWSc+HHc	Variable
JAPAN Offshore 100m 851 42.0 143.125 130M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 100m 851 42.0 143.125 130M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M Generator LWST	Generator
JAPAN Offshore 100m 851 42.0 143.125 160M Generator LWST Hub Height	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M Generator LWST CRF	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M Generator NWST	Generator
JAPAN Offshore 100m 851 42.0 143.125 160M Generator NWST Hub Height	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M Generator NWST CRF	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M Generator HWST	Generator
JAPAN Offshore 100m 851 42.0 143.125 160M Generator HWST Hub Height	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M Generator HWST CRF	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M Windspeed	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M HHxWS	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M HHxWSc	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M HHc	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M WSc	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M HHxWSc+HHc	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 100m 851 42.0 143.125 160M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 100m 851 42.0 143.125 Windspeed	Variable
JAPAN Offshore 100m 851 42.0 143.125 File	DataSource
JAPAN Offshore 100m 851 42.0 143.125 TS	DBTimeSeries
JAPAN Offshore 100m 876 41.0 140.0 WSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 Base Wind Speed	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M Generator LWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 100M Generator LWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M Generator LWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M Generator NWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 100M Generator NWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M Generator NWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M Generator HWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 100M Generator HWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M Generator HWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M Windspeed	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M HHxWS	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M HHxWSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M HHc	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M WSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M HHxWSc+HHc	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M Generator LWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 130M Generator LWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M Generator LWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M Generator NWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 130M Generator NWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M Generator NWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M Generator HWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 130M Generator HWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M Generator HWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M Windspeed	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M HHxWS	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M HHxWSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M HHc	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M WSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M HHxWSc+HHc	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 130M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M Generator LWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 160M Generator LWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M Generator LWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M Generator NWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 160M Generator NWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M Generator NWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M Generator HWST	Generator
JAPAN Offshore 100m 876 41.0 140.0 160M Generator HWST Hub Height	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M Generator HWST CRF	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M Windspeed	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M HHxWS	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M HHxWSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M HHc	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M WSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M HHxWSc+HHc	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 100m 876 41.0 140.0 160M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 100m 876 41.0 140.0 Windspeed	Variable
JAPAN Offshore 100m 876 41.0 140.0 File	DataSource
JAPAN Offshore 100m 876 41.0 140.0 TS	DBTimeSeries
JAPAN Offshore 392 41.5 143.125 WSc	Variable
JAPAN Offshore 392 41.5 143.125 Base Wind Speed	Variable
JAPAN Offshore 392 41.5 143.125 100M Generator LWST	Generator
JAPAN Offshore 392 41.5 143.125 100M Generator LWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 100M Generator LWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 100M Generator NWST	Generator
JAPAN Offshore 392 41.5 143.125 100M Generator NWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 100M Generator NWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 100M Generator HWST	Generator
JAPAN Offshore 392 41.5 143.125 100M Generator HWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 100M Generator HWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 100M Windspeed	Variable
JAPAN Offshore 392 41.5 143.125 100M HHxWS	Variable
JAPAN Offshore 392 41.5 143.125 100M HHxWSc	Variable
JAPAN Offshore 392 41.5 143.125 100M HHc	Variable
JAPAN Offshore 392 41.5 143.125 100M WSc	Variable
JAPAN Offshore 392 41.5 143.125 100M HHxWSc+HHc	Variable
JAPAN Offshore 392 41.5 143.125 100M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 392 41.5 143.125 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 392 41.5 143.125 130M Generator LWST	Generator
JAPAN Offshore 392 41.5 143.125 130M Generator LWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 130M Generator LWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 130M Generator NWST	Generator
JAPAN Offshore 392 41.5 143.125 130M Generator NWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 130M Generator NWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 130M Generator HWST	Generator
JAPAN Offshore 392 41.5 143.125 130M Generator HWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 130M Generator HWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 130M Windspeed	Variable
JAPAN Offshore 392 41.5 143.125 130M HHxWS	Variable
JAPAN Offshore 392 41.5 143.125 130M HHxWSc	Variable
JAPAN Offshore 392 41.5 143.125 130M HHc	Variable
JAPAN Offshore 392 41.5 143.125 130M WSc	Variable
JAPAN Offshore 392 41.5 143.125 130M HHxWSc+HHc	Variable
JAPAN Offshore 392 41.5 143.125 130M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 392 41.5 143.125 130M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 392 41.5 143.125 160M Generator LWST	Generator
JAPAN Offshore 392 41.5 143.125 160M Generator LWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 160M Generator LWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 160M Generator NWST	Generator
JAPAN Offshore 392 41.5 143.125 160M Generator NWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 160M Generator NWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 160M Generator HWST	Generator
JAPAN Offshore 392 41.5 143.125 160M Generator HWST Hub Height	Variable
JAPAN Offshore 392 41.5 143.125 160M Generator HWST CRF	Variable
JAPAN Offshore 392 41.5 143.125 160M Windspeed	Variable
JAPAN Offshore 392 41.5 143.125 160M HHxWS	Variable
JAPAN Offshore 392 41.5 143.125 160M HHxWSc	Variable
JAPAN Offshore 392 41.5 143.125 160M HHc	Variable
JAPAN Offshore 392 41.5 143.125 160M WSc	Variable
JAPAN Offshore 392 41.5 143.125 160M HHxWSc+HHc	Variable
JAPAN Offshore 392 41.5 143.125 160M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 392 41.5 143.125 160M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 392 41.5 143.125 Windspeed	Variable
JAPAN Offshore 392 41.5 143.125 File	DataSource
JAPAN Offshore 392 41.5 143.125 TS	DBTimeSeries
JAPAN Offshore 496 44.5 148.125 WSc	Variable
JAPAN Offshore 496 44.5 148.125 Base Wind Speed	Variable
JAPAN Offshore 496 44.5 148.125 100M Generator LWST	Generator
JAPAN Offshore 496 44.5 148.125 100M Generator LWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 100M Generator LWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 100M Generator NWST	Generator
JAPAN Offshore 496 44.5 148.125 100M Generator NWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 100M Generator NWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 100M Generator HWST	Generator
JAPAN Offshore 496 44.5 148.125 100M Generator HWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 100M Generator HWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 100M Windspeed	Variable
JAPAN Offshore 496 44.5 148.125 100M HHxWS	Variable
JAPAN Offshore 496 44.5 148.125 100M HHxWSc	Variable
JAPAN Offshore 496 44.5 148.125 100M HHc	Variable
JAPAN Offshore 496 44.5 148.125 100M WSc	Variable
JAPAN Offshore 496 44.5 148.125 100M HHxWSc+HHc	Variable
JAPAN Offshore 496 44.5 148.125 100M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 496 44.5 148.125 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 496 44.5 148.125 130M Generator LWST	Generator
JAPAN Offshore 496 44.5 148.125 130M Generator LWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 130M Generator LWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 130M Generator NWST	Generator
JAPAN Offshore 496 44.5 148.125 130M Generator NWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 130M Generator NWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 130M Generator HWST	Generator
JAPAN Offshore 496 44.5 148.125 130M Generator HWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 130M Generator HWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 130M Windspeed	Variable
JAPAN Offshore 496 44.5 148.125 130M HHxWS	Variable
JAPAN Offshore 496 44.5 148.125 130M HHxWSc	Variable
JAPAN Offshore 496 44.5 148.125 130M HHc	Variable
JAPAN Offshore 496 44.5 148.125 130M WSc	Variable
JAPAN Offshore 496 44.5 148.125 130M HHxWSc+HHc	Variable
JAPAN Offshore 496 44.5 148.125 130M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 496 44.5 148.125 130M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 496 44.5 148.125 160M Generator LWST	Generator
JAPAN Offshore 496 44.5 148.125 160M Generator LWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 160M Generator LWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 160M Generator NWST	Generator
JAPAN Offshore 496 44.5 148.125 160M Generator NWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 160M Generator NWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 160M Generator HWST	Generator
JAPAN Offshore 496 44.5 148.125 160M Generator HWST Hub Height	Variable
JAPAN Offshore 496 44.5 148.125 160M Generator HWST CRF	Variable
JAPAN Offshore 496 44.5 148.125 160M Windspeed	Variable
JAPAN Offshore 496 44.5 148.125 160M HHxWS	Variable
JAPAN Offshore 496 44.5 148.125 160M HHxWSc	Variable
JAPAN Offshore 496 44.5 148.125 160M HHc	Variable
JAPAN Offshore 496 44.5 148.125 160M WSc	Variable
JAPAN Offshore 496 44.5 148.125 160M HHxWSc+HHc	Variable
JAPAN Offshore 496 44.5 148.125 160M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 496 44.5 148.125 160M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 496 44.5 148.125 Windspeed	Variable
JAPAN Offshore 496 44.5 148.125 File	DataSource
JAPAN Offshore 496 44.5 148.125 TS	DBTimeSeries
JAPAN Offshore 509 45.0 146.25 WSc	Variable
JAPAN Offshore 509 45.0 146.25 Base Wind Speed	Variable
JAPAN Offshore 509 45.0 146.25 100M Generator LWST	Generator
JAPAN Offshore 509 45.0 146.25 100M Generator LWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 100M Generator LWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 100M Generator NWST	Generator
JAPAN Offshore 509 45.0 146.25 100M Generator NWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 100M Generator NWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 100M Generator HWST	Generator
JAPAN Offshore 509 45.0 146.25 100M Generator HWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 100M Generator HWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 100M Windspeed	Variable
JAPAN Offshore 509 45.0 146.25 100M HHxWS	Variable
JAPAN Offshore 509 45.0 146.25 100M HHxWSc	Variable
JAPAN Offshore 509 45.0 146.25 100M HHc	Variable
JAPAN Offshore 509 45.0 146.25 100M WSc	Variable
JAPAN Offshore 509 45.0 146.25 100M HHxWSc+HHc	Variable
JAPAN Offshore 509 45.0 146.25 100M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 509 45.0 146.25 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 509 45.0 146.25 130M Generator LWST	Generator
JAPAN Offshore 509 45.0 146.25 130M Generator LWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 130M Generator LWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 130M Generator NWST	Generator
JAPAN Offshore 509 45.0 146.25 130M Generator NWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 130M Generator NWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 130M Generator HWST	Generator
JAPAN Offshore 509 45.0 146.25 130M Generator HWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 130M Generator HWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 130M Windspeed	Variable
JAPAN Offshore 509 45.0 146.25 130M HHxWS	Variable
JAPAN Offshore 509 45.0 146.25 130M HHxWSc	Variable
JAPAN Offshore 509 45.0 146.25 130M HHc	Variable
JAPAN Offshore 509 45.0 146.25 130M WSc	Variable
JAPAN Offshore 509 45.0 146.25 130M HHxWSc+HHc	Variable
JAPAN Offshore 509 45.0 146.25 130M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 509 45.0 146.25 130M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 509 45.0 146.25 160M Generator LWST	Generator
JAPAN Offshore 509 45.0 146.25 160M Generator LWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 160M Generator LWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 160M Generator NWST	Generator
JAPAN Offshore 509 45.0 146.25 160M Generator NWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 160M Generator NWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 160M Generator HWST	Generator
JAPAN Offshore 509 45.0 146.25 160M Generator HWST Hub Height	Variable
JAPAN Offshore 509 45.0 146.25 160M Generator HWST CRF	Variable
JAPAN Offshore 509 45.0 146.25 160M Windspeed	Variable
JAPAN Offshore 509 45.0 146.25 160M HHxWS	Variable
JAPAN Offshore 509 45.0 146.25 160M HHxWSc	Variable
JAPAN Offshore 509 45.0 146.25 160M HHc	Variable
JAPAN Offshore 509 45.0 146.25 160M WSc	Variable
JAPAN Offshore 509 45.0 146.25 160M HHxWSc+HHc	Variable
JAPAN Offshore 509 45.0 146.25 160M HHxWSc+HHc+WSc	Variable
JAPAN Offshore 509 45.0 146.25 160M HHxWSc+HHc+WSc+C	Variable
JAPAN Offshore 509 45.0 146.25 Windspeed	Variable
JAPAN Offshore 509 45.0 146.25 File	DataSource
JAPAN Offshore 509 45.0 146.25 TS	DBTimeSeries
Object_Name	Object_Type
JAPAN Onshore 100m 807 43.5 143.75 WSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 Base Wind Speed	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M Generator LWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M Generator NWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M Generator HWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M Windspeed	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M HHxWS	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M HHxWSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M HHc	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M WSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M Generator LWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M Generator NWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M Generator HWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M Windspeed	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M HHxWS	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M HHxWSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M HHc	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M WSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M Generator LWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M Generator NWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M Generator HWST	Generator
JAPAN Onshore 100m 807 43.5 143.75 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M Windspeed	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M HHxWS	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M HHxWSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M HHc	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M WSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 807 43.5 143.75 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 807 43.5 143.75 Windspeed	Variable
JAPAN Onshore 100m 807 43.5 143.75 File	DataSource
JAPAN Onshore 100m 807 43.5 143.75 TS	DBTimeSeries
JAPAN Onshore 100m 809 43.5 145.0 WSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 Base Wind Speed	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M Generator LWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M Generator NWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M Generator HWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M Windspeed	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M HHxWS	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M HHxWSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M HHc	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M WSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M Generator LWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M Generator NWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M Generator HWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M Windspeed	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M HHxWS	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M HHxWSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M HHc	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M WSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M Generator LWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M Generator NWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M Generator HWST	Generator
JAPAN Onshore 100m 809 43.5 145.0 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M Windspeed	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M HHxWS	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M HHxWSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M HHc	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M WSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 809 43.5 145.0 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 809 43.5 145.0 Windspeed	Variable
JAPAN Onshore 100m 809 43.5 145.0 File	DataSource
JAPAN Onshore 100m 809 43.5 145.0 TS	DBTimeSeries
JAPAN Onshore 100m 817 43.0 140.625 WSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 Base Wind Speed	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M Generator LWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M Generator NWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M Generator HWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M Windspeed	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M HHxWS	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M HHxWSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M HHc	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M WSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M Generator LWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M Generator NWST	Generator
