Object_Name	Object_Type
JAPAN PVSAT 100m 681 36.5 140.0 Generator	Generator
JAPAN PVSAT 100m 681 36.5 140.0 Capacity Factor	Variable
JAPAN PVSAT 100m 681 36.5 140.0 File	DataSource
JAPAN PVSAT 100m 681 36.5 140.0 TS	DBTimeSeries
JAPAN PVSAT 100m 653 35.5 138.75 Generator	Generator
JAPAN PVSAT 100m 653 35.5 138.75 Capacity Factor	Variable
JAPAN PVSAT 100m 653 35.5 138.75 File	DataSource
JAPAN PVSAT 100m 653 35.5 138.75 TS	DBTimeSeries
